insert_sql
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (5, '사진 입문용 카메라 추천', 'DSLR 처음 사려는데 추천 부탁드려요.', 12, 3305, '2025-02-27 13:10:08', '2025-03-21 00:49:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (12, '자취생을 위한 초간단 요리', '전자레인지로 만드는 간단한 레시피 공유합니다.', 13, 507, '2025-03-20 10:25:08', '2025-03-07 12:31:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (17, '이번 주 게임 추천', '재밌게 플레이한 게임 추천드립니다.', 14, 2742, '2025-03-09 06:40:08', '2025-02-24 20:30:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (4, '이번 시즌 애니 뭐 보세요?', '화제작 애니 감상평 나눠요.', 15, 3825, '2025-03-14 02:31:08', '2025-03-04 01:31:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (20, '수공예 취미 시작했어요', '캘리그라피 배우기 좋은 키트 있을까요?', 16, 4144, '2025-03-08 03:19:08', '2025-03-13 13:09:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (15, '여행지 추천 부탁드려요', '혼자 가기 좋은 국내 여행지 어디 있을까요?', 17, 4447, '2025-02-25 15:40:08', '2025-02-23 10:08:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (12, '반려견 산책 용품 추천', '우리 강아지 산책할 때 쓰는 하네스 추천해요.', 18, 3126, '2025-03-13 02:09:08', '2025-02-27 09:11:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (14, '첫 캠핑 다녀온 후기', '자연 속에서 힐링하고 왔어요. 다음엔 어디로 갈까요?', 19, 3226, '2025-03-14 10:48:08', '2025-03-07 10:09:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (6, '오토바이 입문자를 위한 팁', '입문 바이크, 어떤 게 좋을까요?', 20, 4471, '2025-03-01 03:19:08', '2025-02-26 01:59:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (15, '영화 추천드립니다', '최근 본 영화 중 최고였습니다. 강력 추천!', 1, 2459, '2025-02-28 03:06:08', '2025-03-09 11:57:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (13, '판타지 소설 입문기', '처음으로 판타지 세계관에 빠졌어요. 추천 좀 해주세요.', 2, 618, '2025-03-17 21:44:08', '2025-02-28 23:37:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (16, '낚시 포인트 공유', '이번 주말 다녀온 낚시터 후기 남깁니다.', 3, 3328, '2025-03-05 18:56:08', '2025-02-19 16:33:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (5, '등산 장비 추천해주세요', '등산 처음인데 어떤 장비부터 준비해야 할까요?', 4, 1930, '2025-02-25 07:19:08', '2025-03-04 15:46:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (1, '요즘 웹툰 뭐 보세요?', '재밌는 웹툰 추천 좀 부탁드립니다.', 5, 1540, '2025-03-15 13:14:08', '2025-02-22 14:10:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (19, '연극 관람 후기', '어제 본 연극 정말 감동적이었어요.', 6, 4866, '2025-02-19 17:17:08', '2025-03-09 05:59:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (4, '바둑 실력 늘리는 법', '요즘 바둑에 빠졌는데 기력 향상 방법 있을까요?', 7, 85, '2025-03-09 18:40:08', '2025-03-04 12:55:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (7, '카지노 후기 남깁니다', '합법 카지노 다녀왔는데 분위기 대박이네요.', 8, 3869, '2025-03-19 19:06:08', '2025-03-01 05:13:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (18, '에버랜드 다녀온 후기', '놀이공원 데이트 코스로 완전 강추입니다.', 9, 4116, '2025-03-18 03:16:08', '2025-03-05 12:25:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (17, '이번 달에 읽은 책', '이 책 정말 인생책이에요. 꼭 읽어보세요.', 10, 750, '2025-02-25 02:58:08', '2025-02-24 04:48:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (6, '최애 가수 콘서트 후기', '어제 콘서트에서 라이브 실력에 감탄했습니다.', 11, 458, '2025-03-16 15:32:08', '2025-02-21 09:13:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (2, '사진 입문용 카메라 추천', 'DSLR 처음 사려는데 추천 부탁드려요.', 12, 191, '2025-03-03 17:35:08', '2025-03-17 23:35:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (8, '자취생을 위한 초간단 요리', '전자레인지로 만드는 간단한 레시피 공유합니다.', 13, 3180, '2025-03-13 00:38:08', '2025-02-27 16:38:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (3, '이번 주 게임 추천', '재밌게 플레이한 게임 추천드립니다.', 14, 869, '2025-03-03 02:10:08', '2025-02-20 22:14:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (1, '이번 시즌 애니 뭐 보세요?', '화제작 애니 감상평 나눠요.', 15, 1753, '2025-03-21 03:31:08', '2025-03-07 07:34:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (4, '수공예 취미 시작했어요', '캘리그라피 배우기 좋은 키트 있을까요?', 16, 3263, '2025-03-15 19:55:08', '2025-03-19 09:30:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (16, '여행지 추천 부탁드려요', '혼자 가기 좋은 국내 여행지 어디 있을까요?', 17, 3996, '2025-03-09 11:20:08', '2025-02-21 21:07:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (5, '반려견 산책 용품 추천', '우리 강아지 산책할 때 쓰는 하네스 추천해요.', 18, 1917, '2025-02-18 11:21:08', '2025-03-18 04:43:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (8, '첫 캠핑 다녀온 후기', '자연 속에서 힐링하고 왔어요. 다음엔 어디로 갈까요?', 19, 4659, '2025-02-28 06:24:08', '2025-02-24 03:57:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (2, '오토바이 입문자를 위한 팁', '입문 바이크, 어떤 게 좋을까요?', 20, 4494, '2025-03-10 00:12:08', '2025-02-26 10:27:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (18, '영화 추천드립니다', '최근 본 영화 중 최고였습니다. 강력 추천!', 1, 495, '2025-03-03 01:05:08', '2025-03-15 14:02:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (2, '판타지 소설 입문기', '처음으로 판타지 세계관에 빠졌어요. 추천 좀 해주세요.', 2, 1892, '2025-03-09 04:39:08', '2025-02-24 11:18:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (11, '낚시 포인트 공유', '이번 주말 다녀온 낚시터 후기 남깁니다.', 3, 2626, '2025-02-23 08:11:08', '2025-03-11 06:58:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (3, '등산 장비 추천해주세요', '등산 처음인데 어떤 장비부터 준비해야 할까요?', 4, 3112, '2025-03-03 18:39:08', '2025-03-01 20:08:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (5, '요즘 웹툰 뭐 보세요?', '재밌는 웹툰 추천 좀 부탁드립니다.', 5, 2765, '2025-03-04 07:06:08', '2025-03-06 05:22:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (2, '연극 관람 후기', '어제 본 연극 정말 감동적이었어요.', 6, 1436, '2025-02-20 22:17:08', '2025-03-17 13:01:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (2, '바둑 실력 늘리는 법', '요즘 바둑에 빠졌는데 기력 향상 방법 있을까요?', 7, 828, '2025-03-03 05:14:08', '2025-03-03 13:04:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (1, '카지노 후기 남깁니다', '합법 카지노 다녀왔는데 분위기 대박이네요.', 8, 3084, '2025-03-15 05:13:08', '2025-03-18 00:19:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (8, '에버랜드 다녀온 후기', '놀이공원 데이트 코스로 완전 강추입니다.', 9, 3908, '2025-03-17 05:52:08', '2025-02-26 03:39:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (5, '이번 달에 읽은 책', '이 책 정말 인생책이에요. 꼭 읽어보세요.', 10, 4383, '2025-02-24 16:32:08', '2025-02-27 09:45:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (18, '최애 가수 콘서트 후기', '어제 콘서트에서 라이브 실력에 감탄했습니다.', 11, 989, '2025-03-14 04:45:08', '2025-03-16 15:16:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (12, '사진 입문용 카메라 추천', 'DSLR 처음 사려는데 추천 부탁드려요.', 12, 722, '2025-03-15 08:59:08', '2025-03-08 06:21:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (10, '자취생을 위한 초간단 요리', '전자레인지로 만드는 간단한 레시피 공유합니다.', 13, 3838, '2025-02-20 07:30:08', '2025-02-22 13:05:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (14, '이번 주 게임 추천', '재밌게 플레이한 게임 추천드립니다.', 14, 3055, '2025-02-22 04:01:08', '2025-03-20 23:12:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (2, '이번 시즌 애니 뭐 보세요?', '화제작 애니 감상평 나눠요.', 15, 2546, '2025-03-18 20:52:08', '2025-03-04 19:36:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (4, '수공예 취미 시작했어요', '캘리그라피 배우기 좋은 키트 있을까요?', 16, 1286, '2025-03-06 08:16:08', '2025-03-11 06:50:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (13, '여행지 추천 부탁드려요', '혼자 가기 좋은 국내 여행지 어디 있을까요?', 17, 1071, '2025-02-27 22:38:08', '2025-03-18 21:23:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (9, '반려견 산책 용품 추천', '우리 강아지 산책할 때 쓰는 하네스 추천해요.', 18, 4900, '2025-03-10 17:06:08', '2025-03-18 22:40:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (19, '첫 캠핑 다녀온 후기', '자연 속에서 힐링하고 왔어요. 다음엔 어디로 갈까요?', 19, 2615, '2025-02-23 00:19:08', '2025-03-10 05:19:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (12, '오토바이 입문자를 위한 팁', '입문 바이크, 어떤 게 좋을까요?', 20, 1823, '2025-03-15 15:02:08', '2025-03-18 10:41:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (14, '영화 추천드립니다', '최근 본 영화 중 최고였습니다. 강력 추천!', 1, 1632, '2025-02-27 22:25:08', '2025-02-26 04:56:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (17, '판타지 소설 입문기', '처음으로 판타지 세계관에 빠졌어요. 추천 좀 해주세요.', 2, 369, '2025-03-12 05:07:08', '2025-02-28 08:20:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (5, '낚시 포인트 공유', '이번 주말 다녀온 낚시터 후기 남깁니다.', 3, 3871, '2025-03-02 10:31:08', '2025-03-14 01:07:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (14, '등산 장비 추천해주세요', '등산 처음인데 어떤 장비부터 준비해야 할까요?', 4, 2106, '2025-02-20 04:08:08', '2025-02-21 01:06:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (2, '요즘 웹툰 뭐 보세요?', '재밌는 웹툰 추천 좀 부탁드립니다.', 5, 513, '2025-03-02 21:52:08', '2025-03-14 16:38:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (12, '연극 관람 후기', '어제 본 연극 정말 감동적이었어요.', 6, 2417, '2025-03-01 16:33:08', '2025-03-14 10:27:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (8, '바둑 실력 늘리는 법', '요즘 바둑에 빠졌는데 기력 향상 방법 있을까요?', 7, 4622, '2025-02-24 15:47:08', '2025-02-26 22:49:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (15, '카지노 후기 남깁니다', '합법 카지노 다녀왔는데 분위기 대박이네요.', 8, 3482, '2025-03-02 23:08:08', '2025-03-20 07:13:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (13, '에버랜드 다녀온 후기', '놀이공원 데이트 코스로 완전 강추입니다.', 9, 559, '2025-02-24 02:29:08', '2025-02-27 00:47:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (8, '이번 달에 읽은 책', '이 책 정말 인생책이에요. 꼭 읽어보세요.', 10, 1721, '2025-02-18 11:20:08', '2025-03-05 22:01:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (14, '최애 가수 콘서트 후기', '어제 콘서트에서 라이브 실력에 감탄했습니다.', 11, 3265, '2025-03-13 02:25:08', '2025-03-02 16:04:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (6, '사진 입문용 카메라 추천', 'DSLR 처음 사려는데 추천 부탁드려요.', 12, 4855, '2025-02-19 08:50:08', '2025-02-28 15:41:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (2, '자취생을 위한 초간단 요리', '전자레인지로 만드는 간단한 레시피 공유합니다.', 13, 2777, '2025-02-25 10:40:08', '2025-02-19 07:20:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (18, '이번 주 게임 추천', '재밌게 플레이한 게임 추천드립니다.', 14, 1065, '2025-03-04 09:31:08', '2025-03-03 13:59:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (1, '이번 시즌 애니 뭐 보세요?', '화제작 애니 감상평 나눠요.', 15, 935, '2025-03-09 11:55:08', '2025-03-09 11:34:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (15, '수공예 취미 시작했어요', '캘리그라피 배우기 좋은 키트 있을까요?', 16, 2736, '2025-03-07 20:42:08', '2025-03-15 19:07:08');"
"INSERT INTO posts (user_id, title, content, category_id, views, created_at, updated_at) VALUES (18, '여행지 추천 부탁드려요', '혼자 가기 좋은 국내 여행지 어디 있을까요?', 17, 2542, '2025-03-15 22:42:08', '2025-02-18 21:07:08');"
